id,keep,target,paraphrase,negation,neg_markers,neg_tier,containment,para_containment,prompt_id,genre,note,review_note
hn2706,n,"בהחלט, אמר ד""ר","כן, אמר ד""ר.","לא, אמר ד""ר",לא,strong,0.75,0.75,2706,fiction,,target truncated
hn31498,n,הקאעה הובילה לחדרי המשפחה.,קאעה הראה את הדרך לחדרי המשפחה.,הקאעה לא התקרב לחדרי המשפחה.,לא,strong,0.75,0.50,31498,travel,,verb changed: הובילה -> התקרב
hn32369,n,"כמו הודו, הוסיף ביילי.",ביילי הוסיף כמו בהודו.,ביילי לא הוסיף כלום על הודו.,לא,strong,0.75,0.75,32369,slate,,elliptical
hn33166,y,הוא היה צריך ללכת.,היה הכרח שהגבר ילך.,הוא לא היה חייב ללכת.,לא,strong,0.75,0.25,33166,fiction,,
hn34271,y,אך כל מסורת היא מרכיב בגדולתה של ירושלים.,כל מסורת תורמת לגדולתה של ירושלים והיא חלק ממנה.,כל מסורת אינה מרכיב בגדולתה של ירושלים.,אינה,strong,0.75,0.50,34271,travel,,
hn35798,n,הבודק יכול לאחר מכן למדוד את התקדמות האבטיפוסים מול הקריטריונים של הסוכנות.,לאחר מכן יכול המבקר למדוד את התקדמות הפרוטוטיפים של הפרוטוטיפים מול הקריטריונים של הסוכנות,הבודק לא יכול למדוד את התקדמות האבות טיפוס של האבות טיפוס מול הקריטריונים של הסוכנות,לא,strong,0.75,0.83,35798,government,,both paraphrase and negation garbled by MT
hn36782,n,הבנתי את המטרה שלו.,הבנתי.,לא הבנתי את הנקודה שלו.,לא,strong,0.75,0.25,36782,fiction,,noun changed: המטרה -> הנקודה
hn37858,y,בירת האי היא מירנה.,מירנה היא בירת האי.,מירנה כבר לא בירת האי.,לא,strong,0.75,1.00,37858,travel,,
hn38506,n,"פיקדילי 44 סירקוס, למשל.","לדוגמה, פיקדילי 44 סירקוס.","לא פיקדילי 44 סירקוס, בוודאי.",לא,strong,0.75,0.75,38506,fiction,,target is a fragment
hn39021,y,"ובכן, אתה יודע לבשל.","ובכן, יש לך ידע בבישול.",אתה לא יודע לבשל.,לא,strong,0.75,0.75,39021,fiction,,
hn43556,y,"""זה הגיוני,"" העיר אנס.","""זה הגיוני,"" אמר אנס.","""זה לא הגיוני"", אמר אנס.",לא,strong,0.75,0.75,43556,fiction,,
hn44279,y,האם אתה מעליב אותי?,אתה מעליב אותי?,אתה לא מעליב אותי?,לא,strong,0.75,0.75,44279,slate,question,question
hn44336,n,כולם הבינו שהמטוס נחטף.,כולם ידעו על החטיפה.,רוב האנשים לא הבינו שהמטוס נחטף.,לא,strong,0.75,0.25,44336,nineeleven,,quantifier changed: כולם -> רוב האנשים
hn44538,y,אני חייב לומר משהו.,עלי לומר משהו.,אני לא חייב לומר כלום.,לא,strong,0.75,0.00,44538,fiction,,
hn47301,y,וסנטאיאנה ביקש ממני להוסיף שאלו שאינם יכולים לזכור את העבר נידונים לחזור עליו.,סנטיאנה ביקש שאוסיף שאלו ששוכחים את העבר נידונים לחזור עליו.,סנטיאנה לא ביקש ממני להוסיף שאלו ששוכחים את העבר נידונים לחזור עליו.,לא,strong,0.75,0.58,47301,government,,paraphrase and negation share the embedded rewording
hn47615,n,"עד שאמצא את החוליה האחרונה בשרשרת שלי, אני חייב להישאר מאחורי הקלעים.",אני חייב להישאר מאחורי הקלעים עד שיהיה לי החוליה האחרונה בשרשרת שלי.,אני לא חייב להישאר מאחורי הקלעים בלי החוליה האחרונה בשרשרת שלי.,לא | בלי,strong,0.75,0.83,47615,fiction,,restructured: עד שאמצא -> בלי
hn48065,y,"בהחלט בטוח, מר הרשיימר.","כן, אני בטוח, מר הרשיימר.","לא, אני לא בטוח, מר הרשיימר.",לא | לא,strong,0.75,0.75,48065,fiction,,
hn48561,y,היא רצתה אותי בחזרה.,היא רצתה שאחזור.,היא לא רצתה בי בחזרה בכלל.,לא,strong,0.75,0.50,48561,fiction,,
hn51257,y,כי היא אמרה כך.,כי היא אמרה זאת.,היא לא אמרה כך.,לא,strong,0.75,0.75,51257,slate,,
hn53748,y,זה כמו להכות במים.,זה דומה להכאת מים.,זה בשום אופן לא כמו לחבוט במים.,בשום אופן | לא,"phrase,strong",0.75,0.25,53748,slate,quantifier,quantifier
hn53991,y,ויש לנו את המיליציה.,המיליציה היא שלנו.,אין לנו את המיליציה.,אין,strong,0.75,0.25,53991,fiction,existential,existential
hn55530,n,זו עמדה פסיבית מדי.,עמדה זו פאסיבית מדי.,עמדה זו לא מספיק פסיבית.,לא,strong,0.75,0.75,55530,slate,,'not passive enough' is not the negation of 'too passive'
hn56118,n,עשיתי את הפעלול הרגיל.,,לא עשיתי את הרגיל.,לא,strong,0.75,0.00,56118,fiction,WRITE PARAPHRASE,negation drops הפעלול
hn58493,y,קאדן אומר שזה בטוח.,קא'דאן נראה חושב שזה בטוח.,קאדאן אומר שזה לא בטוח.,לא,strong,0.75,0.50,58493,fiction,,
hn59862,y,עבודת ההשפעה חשובה מאוד...,הכותב מחשיב עבודת השפעה כחשובה מאוד.,עבודת ההשפעה אינה חשובה כלל.,אינה,strong,0.75,0.50,59862,government,,
hn61554,n,תוכנית האנרגיה של הנשיא הולכת אפילו רחוק יותר.,,תוכנית האנרגיה של הנשיא לא הולכת רחוק מאוד.,לא,strong,0.75,0.00,61554,government,WRITE PARAPHRASE,comparative changed: אפילו רחוק יותר -> רחוק מאוד
hn62572,n,קסוויק מהווה בסיס טוב לסיור בפארק הלאומי ובצפון-מערב.,"אם אתה רוצה לסייר בפארק הלאומי ובצפון-מערב, קסוויק היא בסיס טוב.",קסוויק אינו בסיס טוב לסיור בפארק הלאומי.,אינו,strong,0.75,0.75,62572,travel,,negation drops ובצפון-מערב
hn63818,n,האם חשבתי שהיא בחיים?,הייתי צריך לשאול אם היא בחיים.,לא חשבתי שהיא עדיין בחיים בכלל.,לא,strong,0.75,0.25,63818,fiction,,"target is a question, negation is a statement"
hn63906,y,לפחות זו הייתה התיאוריה.,"לכל הפחות, זו הייתה התאוריה.",זו בהחלט לא הייתה התיאוריה.,לא,strong,0.75,0.50,63906,slate,,
hn64062,n,הנחיות לאימון אבטחת מחשבים.,זו רשימת הנחיות להכשרה באבטחת מחשבים.,אין הנחיות להכשרת אבטחת מחשבים.,אין,strong,0.75,0.50,64062,government,,target is a heading fragment
hn64157,n,איפה סוזן? אמר גבריאל.,גבריאל רצה לדעת היכן סוזן נמצאת.,גבריאל לא טרח לשאול איפה סוזן.,לא,strong,0.75,0.50,64157,fiction,,"negates the act of asking, not the content"
hn6450,n,(הניו יורקר כתב על הנושא הזה לפני חודש.),לפני כחודש הניו יורקר כתב על זה.,הניו יורקר אף פעם לא כתב על הנושא הזה.,אף פעם | לא,"phrase,strong",0.75,0.62,6450,slate,,negation drops לפני חודש
hn6478,n,"ובכן, הוא כן, אדוני.","אדוני, ובכן, הוא עשה.","אדוני, ובכן, הוא לא.",לא,strong,0.75,0.75,6478,fiction,,"elliptical, not a proposition"
hn6836,n,זה היה אחד מהם.,זה אחד מהם.,"זה לא אחד מהם; כשיבואו, תדע.",לא,strong,0.75,0.75,6836,fiction,,negation adds a clause
hn76786,n,תקציב של 8 מיליון דולר נגזר כמעט לחלוטין ממענקים של תאגיד השירותים המשפטיים.,מענקי התאגיד לשירותים משפטיים הניבו 8 מיליון.,תקציב של 8 מיליון לא נגזר ממענקים של תאגיד השירותים המשפטיים.,לא,strong,0.75,0.17,76786,government,,negation drops כמעט לחלוטין
hn76858,n,החלטתי לנסות את זה.,ניסיתי את זה.,לא העזתי לנסות את זה.,לא,strong,0.75,0.50,76858,government,,verb changed: החלטתי -> העזתי
hn78050,y,גם הם תמכו במכרות.,גם הם נתנו תמיכה למכרות.,הם לא תמכו במכרות.,לא,strong,0.75,0.00,78050,fiction,,
hn78869,n,אבל הוא צריך עזרה.,אבל הוא זקוק לעזרה.,"הוא לא צריך עזרה, הוא בסדר לבד.",לא,strong,0.75,0.50,78869,slate,,negation adds a clause
hn80062,n,", סוגי ספקים או טכנולוגיות).",סוגי ספקים או טכנולוגיות זמינים.,אין סוגי ספקים של טכנולוגיות המוצעות.,אין,strong,0.75,1.00,80062,government,,target is a fragment
hn81382,y,זאת תהיה עבודה קשה.,המשימה הזו תהיה תובענית.,זו לא תהיה עבודה קשה.,לא,strong,0.75,0.00,81382,fiction,,
hn83216,n,יתרונות סביבתיים ובריאותיים של רכבים ודלקים נקיים יותר.,ישנם יתרונות סביבתיים ובריאותיים למכוניות ודלקים נקיים יותר.,אין יתרונות סביבתיים ובריאותיים למכוניות ודלקים נקיים יותר.,אין,strong,0.75,0.75,83216,government,,target is a heading fragment
hn8404,n,השתנה הרבה במהלך השנים.,,לא השתנה בכלל במהלך השנים.,לא,strong,0.75,0.00,8404,government,WRITE PARAPHRASE,target has no subject
hn8616,n,הוא חייב לנסות שוב.,הוא יצטרך לנסות שוב.,הוא לא צריך לטרוח לנסות שוב.,לא,strong,0.75,0.75,8616,fiction,,negation adds לטרוח
hn87381,n,אה! למה הוא התכוון?,אני מבין. מה הוא התכוון בזה?,אה. למה הוא לא אמר כלום?,לא,strong,0.75,0.50,87381,fiction,,negation garbled by MT
hn88371,n,"אני רוצה לדבר איתו.""",מישהו רוצה לדבר איתו.,אף אחד לא רוצה לדבר איתו.,אף אחד | לא,"phrase,strong",0.75,0.75,88371,fiction,,subject changed: אני -> אף אחד
hn91390,y,"בזמן הביקורת שלנו, מרכז הלוגיסטיקה היה בדרך לעמוד ביעדיו או לעלות עליהם.",מרכז הלוגיסטיקה היה בדרך הנכונה לעמוד ביעדיו או לעלות עליהם.,מרכז הלוגיסטיקה לא היה בדרך הנכונה לעמוד ביעדיו או לעלות עליהם.,לא,strong,0.75,0.75,91390,government,,
hn91774,y,התקנת מערכת FGD דורשת כמות משמעותית של עבודה.,נדרשת עבודה רבה כדי להתקין את מערכת FGD.,לא יידרש כמות משמעותית של עבודה להתקנת מערכת FGD.,לא,strong,0.75,0.38,91774,government,,
hn92188,y,זה השם שלך עכשיו.,ועכשיו יש לך את השם הזה.,זה כבר לא השם שלך.,לא,strong,0.75,0.25,92188,fiction,,
hn93273,n,גישה זו מבטיחה דרכים מעשיות להשגת מידע נוסף.,גישה זו מבטיחה דרכים ללכידת מידע.,גישה זו מבטיחה דרכים לא יעילות להשגת מידע.,לא,strong,0.75,0.62,93273,government,,"scope: לא attaches to דרכים, and מעשיות -> יעילות"
hn93900,y,"אני מנסה להתרחק מתעשיית המשכנתאות בקולורדו, הוא אמר.",הוא הצהיר שהוא מנסה להתרחק מתעשיית המשכנתאות בקולורדו.,הוא לא מנסה להתרחק מתעשיית המשכנתאות בקולורדו,לא,strong,0.75,0.75,93900,government,,
hn94120,y,הנתונים מאורגנים על ידי 26 תקופות השכר בשנה.,26 תקופות השכר בשנה הן שמארגנות את הנתונים.,הנתונים אינם מאורגנים לפי 26 תקופות השכר בשנה.,אינם,strong,0.75,0.25,94120,government,,
hn95462,n,שבעת החרבות ידעו זאת.,שבעת החרבות היו מודעים.,שבעת החרבות לא ידעו את-,לא,strong,0.75,0.50,95462,fiction,,negation truncated mid-word
hn9635,y,הרופא תפר את רגלה.,הרופא חבש בתפרים את רגלה.,הרופא לא תפר לה את הרגל.,לא,strong,0.75,0.00,9635,oup,,
hn105595,y,רוב אנשי הצבא בשירות פעיל פועלים על פי מערכות מבוססות חריגים.,מערכות מבוססות חריגים הן מה שמצופה מרוב אנשי הצבא הפעילים לעקוב אחריהם.,רוב אנשי הצבא בשירות פעיל לא פועלים לפי מערכות מבוססות חריגות.,לא,strong,0.73,0.45,105595,government,,
